"MTU (UTC)","Area","Production Type","Generation (MW)"
"20/06/2022 21:00:00 - 20/06/2022 22:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"20/06/2022 22:00:00 - 20/06/2022 23:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"20/06/2022 23:00:00 - 21/06/2022 00:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"21/06/2022 00:00:00 - 21/06/2022 01:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"21/06/2022 01:00:00 - 21/06/2022 02:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"21/06/2022 02:00:00 - 21/06/2022 03:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"21/06/2022 03:00:00 - 21/06/2022 04:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"21/06/2022 04:00:00 - 21/06/2022 05:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"21/06/2022 05:00:00 - 21/06/2022 06:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"21/06/2022 06:00:00 - 21/06/2022 07:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"21/06/2022 07:00:00 - 21/06/2022 08:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"21/06/2022 08:00:00 - 21/06/2022 09:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"21/06/2022 09:00:00 - 21/06/2022 10:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"21/06/2022 10:00:00 - 21/06/2022 11:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"21/06/2022 11:00:00 - 21/06/2022 12:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"21/06/2022 12:00:00 - 21/06/2022 13:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"21/06/2022 13:00:00 - 21/06/2022 14:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"21/06/2022 14:00:00 - 21/06/2022 15:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"21/06/2022 15:00:00 - 21/06/2022 16:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"21/06/2022 16:00:00 - 21/06/2022 17:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"21/06/2022 17:00:00 - 21/06/2022 18:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"21/06/2022 18:00:00 - 21/06/2022 19:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"21/06/2022 19:00:00 - 21/06/2022 20:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"21/06/2022 20:00:00 - 21/06/2022 21:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"21/06/2022 21:00:00 - 21/06/2022 22:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"21/06/2022 22:00:00 - 21/06/2022 23:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"21/06/2022 23:00:00 - 22/06/2022 00:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"22/06/2022 00:00:00 - 22/06/2022 01:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"22/06/2022 01:00:00 - 22/06/2022 02:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"22/06/2022 02:00:00 - 22/06/2022 03:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"22/06/2022 03:00:00 - 22/06/2022 04:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"22/06/2022 04:00:00 - 22/06/2022 05:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"22/06/2022 05:00:00 - 22/06/2022 06:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"22/06/2022 06:00:00 - 22/06/2022 07:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"22/06/2022 07:00:00 - 22/06/2022 08:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"22/06/2022 08:00:00 - 22/06/2022 09:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"22/06/2022 09:00:00 - 22/06/2022 10:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"22/06/2022 10:00:00 - 22/06/2022 11:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"22/06/2022 11:00:00 - 22/06/2022 12:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"22/06/2022 12:00:00 - 22/06/2022 13:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"22/06/2022 13:00:00 - 22/06/2022 14:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"22/06/2022 14:00:00 - 22/06/2022 15:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"22/06/2022 15:00:00 - 22/06/2022 16:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"22/06/2022 16:00:00 - 22/06/2022 17:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"22/06/2022 17:00:00 - 22/06/2022 18:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"22/06/2022 18:00:00 - 22/06/2022 19:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"22/06/2022 19:00:00 - 22/06/2022 20:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"22/06/2022 20:00:00 - 22/06/2022 21:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"22/06/2022 21:00:00 - 22/06/2022 22:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"22/06/2022 22:00:00 - 22/06/2022 23:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"22/06/2022 23:00:00 - 23/06/2022 00:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"23/06/2022 00:00:00 - 23/06/2022 01:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"23/06/2022 01:00:00 - 23/06/2022 02:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"23/06/2022 02:00:00 - 23/06/2022 03:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"23/06/2022 03:00:00 - 23/06/2022 04:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"23/06/2022 04:00:00 - 23/06/2022 05:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"23/06/2022 05:00:00 - 23/06/2022 06:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"23/06/2022 06:00:00 - 23/06/2022 07:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"23/06/2022 07:00:00 - 23/06/2022 08:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"23/06/2022 08:00:00 - 23/06/2022 09:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"23/06/2022 09:00:00 - 23/06/2022 10:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"23/06/2022 10:00:00 - 23/06/2022 11:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"23/06/2022 11:00:00 - 23/06/2022 12:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"23/06/2022 12:00:00 - 23/06/2022 13:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"23/06/2022 13:00:00 - 23/06/2022 14:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"23/06/2022 14:00:00 - 23/06/2022 15:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"23/06/2022 15:00:00 - 23/06/2022 16:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"23/06/2022 16:00:00 - 23/06/2022 17:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"23/06/2022 17:00:00 - 23/06/2022 18:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"23/06/2022 18:00:00 - 23/06/2022 19:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"23/06/2022 19:00:00 - 23/06/2022 20:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"23/06/2022 20:00:00 - 23/06/2022 21:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"23/06/2022 21:00:00 - 23/06/2022 22:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"23/06/2022 22:00:00 - 23/06/2022 23:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"23/06/2022 23:00:00 - 24/06/2022 00:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"24/06/2022 00:00:00 - 24/06/2022 01:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"24/06/2022 01:00:00 - 24/06/2022 02:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"24/06/2022 02:00:00 - 24/06/2022 03:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"24/06/2022 03:00:00 - 24/06/2022 04:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"24/06/2022 04:00:00 - 24/06/2022 05:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"24/06/2022 05:00:00 - 24/06/2022 06:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"24/06/2022 06:00:00 - 24/06/2022 07:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"24/06/2022 07:00:00 - 24/06/2022 08:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"24/06/2022 08:00:00 - 24/06/2022 09:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"24/06/2022 09:00:00 - 24/06/2022 10:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"24/06/2022 10:00:00 - 24/06/2022 11:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"24/06/2022 11:00:00 - 24/06/2022 12:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"24/06/2022 12:00:00 - 24/06/2022 13:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"24/06/2022 13:00:00 - 24/06/2022 14:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"24/06/2022 14:00:00 - 24/06/2022 15:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"24/06/2022 15:00:00 - 24/06/2022 16:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"24/06/2022 16:00:00 - 24/06/2022 17:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"24/06/2022 17:00:00 - 24/06/2022 18:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"24/06/2022 18:00:00 - 24/06/2022 19:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"24/06/2022 19:00:00 - 24/06/2022 20:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"24/06/2022 20:00:00 - 24/06/2022 21:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"24/06/2022 21:00:00 - 24/06/2022 22:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"24/06/2022 22:00:00 - 24/06/2022 23:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"24/06/2022 23:00:00 - 25/06/2022 00:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"25/06/2022 00:00:00 - 25/06/2022 01:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"25/06/2022 01:00:00 - 25/06/2022 02:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"25/06/2022 02:00:00 - 25/06/2022 03:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"25/06/2022 03:00:00 - 25/06/2022 04:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"25/06/2022 04:00:00 - 25/06/2022 05:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"25/06/2022 05:00:00 - 25/06/2022 06:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"25/06/2022 06:00:00 - 25/06/2022 07:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"25/06/2022 07:00:00 - 25/06/2022 08:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"25/06/2022 08:00:00 - 25/06/2022 09:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"25/06/2022 09:00:00 - 25/06/2022 10:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"25/06/2022 10:00:00 - 25/06/2022 11:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"25/06/2022 11:00:00 - 25/06/2022 12:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"25/06/2022 12:00:00 - 25/06/2022 13:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"25/06/2022 13:00:00 - 25/06/2022 14:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"25/06/2022 14:00:00 - 25/06/2022 15:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"25/06/2022 15:00:00 - 25/06/2022 16:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"25/06/2022 16:00:00 - 25/06/2022 17:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"25/06/2022 17:00:00 - 25/06/2022 18:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"25/06/2022 18:00:00 - 25/06/2022 19:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"25/06/2022 19:00:00 - 25/06/2022 20:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"25/06/2022 20:00:00 - 25/06/2022 21:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"25/06/2022 21:00:00 - 25/06/2022 22:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"25/06/2022 22:00:00 - 25/06/2022 23:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"25/06/2022 23:00:00 - 26/06/2022 00:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"26/06/2022 00:00:00 - 26/06/2022 01:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"26/06/2022 01:00:00 - 26/06/2022 02:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"26/06/2022 02:00:00 - 26/06/2022 03:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"26/06/2022 03:00:00 - 26/06/2022 04:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"26/06/2022 04:00:00 - 26/06/2022 05:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"26/06/2022 05:00:00 - 26/06/2022 06:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"26/06/2022 06:00:00 - 26/06/2022 07:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"26/06/2022 07:00:00 - 26/06/2022 08:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"26/06/2022 08:00:00 - 26/06/2022 09:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"26/06/2022 09:00:00 - 26/06/2022 10:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"26/06/2022 10:00:00 - 26/06/2022 11:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"26/06/2022 11:00:00 - 26/06/2022 12:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"26/06/2022 12:00:00 - 26/06/2022 13:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"26/06/2022 13:00:00 - 26/06/2022 14:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"26/06/2022 14:00:00 - 26/06/2022 15:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"26/06/2022 15:00:00 - 26/06/2022 16:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"26/06/2022 16:00:00 - 26/06/2022 17:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"26/06/2022 17:00:00 - 26/06/2022 18:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"26/06/2022 18:00:00 - 26/06/2022 19:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"26/06/2022 19:00:00 - 26/06/2022 20:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"26/06/2022 20:00:00 - 26/06/2022 21:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"26/06/2022 21:00:00 - 26/06/2022 22:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"26/06/2022 22:00:00 - 26/06/2022 23:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"26/06/2022 23:00:00 - 27/06/2022 00:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"27/06/2022 00:00:00 - 27/06/2022 01:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"27/06/2022 01:00:00 - 27/06/2022 02:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"27/06/2022 02:00:00 - 27/06/2022 03:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"27/06/2022 03:00:00 - 27/06/2022 04:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"27/06/2022 04:00:00 - 27/06/2022 05:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"27/06/2022 05:00:00 - 27/06/2022 06:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"27/06/2022 06:00:00 - 27/06/2022 07:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"27/06/2022 07:00:00 - 27/06/2022 08:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"27/06/2022 08:00:00 - 27/06/2022 09:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"27/06/2022 09:00:00 - 27/06/2022 10:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"27/06/2022 10:00:00 - 27/06/2022 11:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"27/06/2022 11:00:00 - 27/06/2022 12:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"27/06/2022 12:00:00 - 27/06/2022 13:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"27/06/2022 13:00:00 - 27/06/2022 14:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"27/06/2022 14:00:00 - 27/06/2022 15:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"27/06/2022 15:00:00 - 27/06/2022 16:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"27/06/2022 16:00:00 - 27/06/2022 17:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"27/06/2022 17:00:00 - 27/06/2022 18:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"27/06/2022 18:00:00 - 27/06/2022 19:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"27/06/2022 19:00:00 - 27/06/2022 20:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"27/06/2022 20:00:00 - 27/06/2022 21:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"27/06/2022 21:00:00 - 27/06/2022 22:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"27/06/2022 22:00:00 - 27/06/2022 23:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"27/06/2022 23:00:00 - 28/06/2022 00:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"28/06/2022 00:00:00 - 28/06/2022 01:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"28/06/2022 01:00:00 - 28/06/2022 02:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"28/06/2022 02:00:00 - 28/06/2022 03:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"28/06/2022 03:00:00 - 28/06/2022 04:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"28/06/2022 04:00:00 - 28/06/2022 05:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"28/06/2022 05:00:00 - 28/06/2022 06:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"28/06/2022 06:00:00 - 28/06/2022 07:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"28/06/2022 07:00:00 - 28/06/2022 08:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"28/06/2022 08:00:00 - 28/06/2022 09:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"28/06/2022 09:00:00 - 28/06/2022 10:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"28/06/2022 10:00:00 - 28/06/2022 11:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"28/06/2022 11:00:00 - 28/06/2022 12:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"28/06/2022 12:00:00 - 28/06/2022 13:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"28/06/2022 13:00:00 - 28/06/2022 14:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"28/06/2022 14:00:00 - 28/06/2022 15:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"28/06/2022 15:00:00 - 28/06/2022 16:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"28/06/2022 16:00:00 - 28/06/2022 17:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"28/06/2022 17:00:00 - 28/06/2022 18:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"28/06/2022 18:00:00 - 28/06/2022 19:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"28/06/2022 19:00:00 - 28/06/2022 20:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"28/06/2022 20:00:00 - 28/06/2022 21:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"28/06/2022 21:00:00 - 28/06/2022 22:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"28/06/2022 22:00:00 - 28/06/2022 23:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"28/06/2022 23:00:00 - 29/06/2022 00:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"29/06/2022 00:00:00 - 29/06/2022 01:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"29/06/2022 01:00:00 - 29/06/2022 02:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"29/06/2022 02:00:00 - 29/06/2022 03:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"29/06/2022 03:00:00 - 29/06/2022 04:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"29/06/2022 04:00:00 - 29/06/2022 05:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"29/06/2022 05:00:00 - 29/06/2022 06:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"29/06/2022 06:00:00 - 29/06/2022 07:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"29/06/2022 07:00:00 - 29/06/2022 08:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"29/06/2022 08:00:00 - 29/06/2022 09:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"29/06/2022 09:00:00 - 29/06/2022 10:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"29/06/2022 10:00:00 - 29/06/2022 11:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"29/06/2022 11:00:00 - 29/06/2022 12:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"29/06/2022 12:00:00 - 29/06/2022 13:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"29/06/2022 13:00:00 - 29/06/2022 14:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"29/06/2022 14:00:00 - 29/06/2022 15:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"29/06/2022 15:00:00 - 29/06/2022 16:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"29/06/2022 16:00:00 - 29/06/2022 17:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"29/06/2022 17:00:00 - 29/06/2022 18:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"29/06/2022 18:00:00 - 29/06/2022 19:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"29/06/2022 19:00:00 - 29/06/2022 20:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"29/06/2022 20:00:00 - 29/06/2022 21:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"29/06/2022 21:00:00 - 29/06/2022 22:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"29/06/2022 22:00:00 - 29/06/2022 23:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"29/06/2022 23:00:00 - 30/06/2022 00:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"30/06/2022 00:00:00 - 30/06/2022 01:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"30/06/2022 01:00:00 - 30/06/2022 02:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"30/06/2022 02:00:00 - 30/06/2022 03:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"30/06/2022 03:00:00 - 30/06/2022 04:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"30/06/2022 04:00:00 - 30/06/2022 05:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"30/06/2022 05:00:00 - 30/06/2022 06:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"30/06/2022 06:00:00 - 30/06/2022 07:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"30/06/2022 07:00:00 - 30/06/2022 08:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"30/06/2022 08:00:00 - 30/06/2022 09:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"30/06/2022 09:00:00 - 30/06/2022 10:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"30/06/2022 10:00:00 - 30/06/2022 11:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"30/06/2022 11:00:00 - 30/06/2022 12:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"30/06/2022 12:00:00 - 30/06/2022 13:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"30/06/2022 13:00:00 - 30/06/2022 14:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"30/06/2022 14:00:00 - 30/06/2022 15:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"30/06/2022 15:00:00 - 30/06/2022 16:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"30/06/2022 16:00:00 - 30/06/2022 17:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"30/06/2022 17:00:00 - 30/06/2022 18:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"30/06/2022 18:00:00 - 30/06/2022 19:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"30/06/2022 19:00:00 - 30/06/2022 20:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"30/06/2022 20:00:00 - 30/06/2022 21:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"30/06/2022 21:00:00 - 30/06/2022 22:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"30/06/2022 22:00:00 - 30/06/2022 23:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"30/06/2022 23:00:00 - 01/07/2022 00:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"01/07/2022 00:00:00 - 01/07/2022 01:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"01/07/2022 01:00:00 - 01/07/2022 02:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"01/07/2022 02:00:00 - 01/07/2022 03:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"01/07/2022 03:00:00 - 01/07/2022 04:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"01/07/2022 04:00:00 - 01/07/2022 05:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"01/07/2022 05:00:00 - 01/07/2022 06:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"01/07/2022 06:00:00 - 01/07/2022 07:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"01/07/2022 07:00:00 - 01/07/2022 08:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"01/07/2022 08:00:00 - 01/07/2022 09:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"01/07/2022 09:00:00 - 01/07/2022 10:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"01/07/2022 10:00:00 - 01/07/2022 11:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"01/07/2022 11:00:00 - 01/07/2022 12:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"01/07/2022 12:00:00 - 01/07/2022 13:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"01/07/2022 13:00:00 - 01/07/2022 14:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
"01/07/2022 14:00:00 - 01/07/2022 15:00:00","CTA|SE","Fossil Coal-derived gas","n/e"
